,Production Run ID,Date,Temperature (°C),Pressure (Pa),Cooling Rate (°C/min),Machine Speed (RPM),Raw Material Quality (Score),Humidity (%),Ambient Temperature (°C),Maintenance (Days Since),Operator Shift,Batch Size (Units),Energy Consumption (kWh),Production Line,Production Output (Units),Defect Rate (%),Downtime (Minutes)
2478,2479,2023-04-14 06:00:00,189.18879580601788,5073.497178566129,5.044960978460832,1466.8510428715958,72.76258980441276,47.72232476303123,27.072419346833914,,Day,88.0,46.83549597804236,Line 3,1036,1.5197936381990336,29.0
2479,2480,2023-04-14 07:00:00,194.81988264624687,5306.688358716045,4.4639887159111735,1429.1608495599833,83.59638849926044,48.043849840508116,24.04018876789885,35.0,Night,98.0,49.58248525356592,Line 1,962,2.1549630408485845,33.0
2480,2481,2023-04-14 08:00:00,212.68761533531716,4959.558501238561,5.2081849198823615,1470.6918137755129,83.99943581868598,49.3699221714138,,34.0,Night,98.0,48.90534858092291,Line 2,1044,2.486050773559519,23.0
2481,2482,2023-04-14 09:00:00,408.04419104664055,15049.121818772266,0.485980420673531,2103.3490210109876,41.272118450916054,75.17039090883982,,125.0,Night,485.0,100.30719642708105,Line 3,971,,410.0
2482,2483,2023-04-14 10:00:00,189.3757840987908,5067.8551560696105,4.35849665579706,1548.7618364283146,91.678375244071,48.97490184529157,20.334833084065735,37.0,Night,99.0,37.07312882584021,Line 1,1007,1.5088001753458207,27.0
2483,2484,2023-04-14 11:00:00,199.15543498688854,4854.309350870612,4.646712510414838,1494.491482049752,83.67946145782834,52.62304361976622,23.22708043671294,23.0,Day,108.0,56.6056306569871,Line 3,961,2.290592393635854,27.0
2484,2485,2023-04-14 12:00:00,196.48365427359565,4995.236416379933,5.215604136582879,,92.22950104085947,50.035390670236914,26.373739295661757,22.0,Night,79.0,47.68834683477414,Line 2,927,2.3646764678477403,31.0
2485,2486,2023-04-14 13:00:00,204.49796807992337,5417.532160914439,4.758894388470714,,87.51791258370505,64.01960013967997,27.725587868180654,22.0,Night,110.0,36.834169042560674,Line 2,989,2.228384487621928,24.0
2486,2487,2023-04-14 14:00:00,199.5810121094429,5077.632004676979,,1588.5240815280724,87.75785293424127,44.494158799091444,25.515857890689407,39.0,Day,84.0,45.39748170445662,Line 2,981,2.3972552679669916,35.0
2487,2488,2023-04-14 15:00:00,201.9641525352782,5417.479705917845,3.960388812475326,1535.0475560474893,89.27136648923685,44.37360362400756,22.977017921922183,33.0,Night,92.0,51.34750190260393,Line 2,1033,2.0701382605686254,26.0
2488,2489,2023-04-14 16:00:00,196.7839180519796,5004.800037349508,5.5455519909825925,1481.4704968525812,86.8190280312468,48.072782071100804,26.42520798239715,18.0,Day,100.0,45.92848259383265,Line 1,1050,2.9257752735581946,25.0
2489,2490,2023-04-14 17:00:00,213.22496463320533,4875.9459496184945,4.448741843900091,1482.8775404030016,83.03132685695785,45.677587953915534,24.006300830654652,29.0,Day,74.0,56.72496840596859,Line 3,1026,1.8373139192197634,28.0
2490,2491,2023-04-14 18:00:00,,5208.702125418484,5.029808000836711,1468.751186962955,87.41021345258892,55.99718587295545,31.608988129584723,24.0,Day,95.0,53.32498833305337,Line 1,994,1.2743929183292542,20.0
2491,2492,2023-04-14 19:00:00,193.73652012210604,5252.771071625387,4.765341701789304,1492.5853000479303,89.33763264706377,58.74580886468215,25.548657139871388,30.0,Night,95.0,50.07074226628743,Line 2,932,1.478651911765853,35.0
2492,2493,2023-04-14 20:00:00,210.60592643024015,4900.696437485678,5.132718623030816,1519.2529646101693,87.5535634764568,47.99401458983651,20.04758129427734,34.0,Night,100.0,41.632196947020645,Line 3,993,2.835946922030825,26.0
2493,2494,2023-04-14 21:00:00,411.81134873262516,15218.69281630331,0.512423441898052,2276.1867040760494,38.79490669194126,78.86156858578036,35.30808715072703,130.0,Day,520.0,91.9753813716226,Line 3,1053,12.455918674425646,330.0
2494,2495,2023-04-14 22:00:00,190.9030431159686,4987.285223278001,4.897635287697644,1486.5149118715806,89.04857822631323,52.04892674077832,22.305680150356288,32.0,Night,89.0,53.49310548650831,Line 1,1017,1.7383575834133338,30.0
2495,2496,2023-04-14 23:00:00,160.59991622037933,4723.856143239057,5.139491677204125,1572.5130830048995,,47.72247583341419,20.836324583608803,31.0,Night,95.0,46.73793034054842,Line 1,964,2.2917581682566626,27.0
2496,2497,2023-04-15 00:00:00,205.4042193212535,4735.401684441778,,1399.510175601104,89.22503179294588,53.08853330598676,21.4264999746249,21.0,Day,92.0,48.10344842716354,Line 1,1023,1.7201475958932935,31.0
2497,2498,2023-04-15 01:00:00,195.64132263596616,4958.942608492465,4.313639144436067,1470.668220014335,83.4242938568738,54.1481354684556,,45.0,Night,111.0,46.722920793093884,Line 3,951,1.3297160810896278,39.0
2498,2499,2023-04-15 02:00:00,200.42458104045875,5230.001581347353,5.603280957865965,1534.4435733806995,,41.65771486982296,22.499543846078186,34.0,Night,105.0,50.80442477595227,Line 1,992,2.3247626666802823,24.0
2499,2500,2023-04-15 03:00:00,211.82223226526364,5170.063040509904,5.759789148717795,1570.388680109242,84.80326435707624,,,27.0,Day,111.0,44.42406210159809,Line 3,1034,2.3744508139546436,26.0
2500,2501,2023-04-15 04:00:00,190.47036208894548,4816.742412197546,4.560012345970987,1509.8355027831847,89.69560392481921,48.539593518997435,25.823997878755147,27.0,Day,90.0,49.21787208412641,Line 2,1007,2.2172646474904347,38.0
2501,2502,2023-04-15 05:00:00,188.75261100154808,4775.50547236786,4.225836443628867,1574.8545911668305,77.7667093070896,48.396032643062895,24.337681118518873,30.0,Day,88.0,48.20423322803806,Line 1,1013,1.5433550915135104,39.0
2502,2503,2023-04-15 06:00:00,186.03885369549698,,5.626442664533949,1585.5720153642553,85.16760036387754,50.39001246095114,,43.0,Night,103.0,48.958806876391414,Line 2,1013,1.506271669635896,17.0
2503,2504,2023-04-15 07:00:00,222.034086739536,4808.4713635383505,4.463880808364002,1482.169216643614,75.04291060811543,45.40544065161293,30.43473755296418,30.0,Night,110.0,53.890420444301014,Line 1,955,2.1036030987453973,22.0
2504,2505,2023-04-15 08:00:00,211.91694243167896,4823.647897122558,5.647175979332259,1457.842403680829,77.92873596577506,44.80025998314425,29.523947621588388,43.0,Night,112.0,56.38523951201028,Line 2,1010,1.7934608568677115,23.0
2505,2506,2023-04-15 09:00:00,206.71625051180914,4594.878547334795,5.582257015968772,1456.8340279516137,90.43463450779939,48.19347750923599,25.546598491131796,37.0,Day,102.0,43.31015590732479,Line 1,1031,2.072683940562948,37.0
2506,2507,2023-04-15 10:00:00,180.730655851418,4511.459097623699,4.920966270237437,1428.6762972153085,86.32542361781361,44.16318083617333,25.576125112790894,43.0,Night,86.0,50.346900380248805,Line 3,1066,3.2501912473843118,32.0
2507,2508,2023-04-15 11:00:00,185.76218064210227,,4.912098130279316,1438.5673458097058,79.3902642401031,55.977898745638264,26.536735720959694,35.0,Day,98.0,39.627183662330715,Line 2,1042,2.811165654842343,
2508,2509,2023-04-15 12:00:00,207.0259514181217,4689.896516375309,4.5032934786745855,1452.628829546633,88.20270906262259,55.202039613615455,26.18398563909168,28.0,Day,109.0,47.32438983538043,Line 1,947,2.3166115662617486,38.0
2509,2510,2023-04-15 13:00:00,204.01581970590982,,5.032933925413189,1441.684338436149,81.92637826995231,53.05178162007783,26.253433034783765,31.0,Night,102.0,49.59865378056325,Line 2,997,2.3900319181184897,29.0
2510,2511,2023-04-15 14:00:00,197.28200526495507,5721.118136732756,5.245473517283082,1551.2708386727377,87.09170543052224,55.09822506157178,20.313131631879255,28.0,Day,107.0,43.53946526819312,Line 3,1004,2.083865563438601,36.0
2511,2512,2023-04-15 15:00:00,186.47930202470573,5403.998331470866,5.181019449996905,1477.6823558719486,87.19165907915827,47.85629641485366,25.15805121979755,29.0,Night,99.0,43.96807469210043,Line 1,999,2.3076325157806634,36.0
2512,2513,2023-04-15 16:00:00,210.55237701692718,5049.764593175623,5.306151648146626,1430.5799639130948,88.35364204869884,47.80662351367102,27.233471850334453,23.0,Night,93.0,49.36327842699351,Line 2,1048,1.3376994382264407,24.0
2513,2514,2023-04-15 17:00:00,217.9190902687737,4844.83795451096,5.530041685537811,1480.5647311470343,89.51590665721093,52.00918379759924,24.365589332723626,28.0,Day,98.0,56.442367400320784,Line 2,1011,2.176294370402661,29.0
2514,2515,2023-04-15 18:00:00,204.3861872991999,,4.9763601067212875,1512.5198726952003,84.0025585528257,53.878112249961426,22.414545190926834,28.0,Night,92.0,49.321373759326285,Line 1,986,1.880202125942786,41.0
2515,2516,2023-04-15 19:00:00,192.44004742984333,5028.095073702606,6.4103111900039025,,83.85626082679082,51.807162423290926,24.654937338285556,,Night,102.0,43.59646681009074,Line 3,1071,2.1458611150586724,31.0
2516,2517,2023-04-15 20:00:00,215.24192820649765,5413.413981299335,5.224343134241227,1489.143961833095,91.71784354169439,51.46371607745556,25.202479686208957,34.0,Day,93.0,43.67294260070179,Line 1,991,2.232813276729973,28.0
2517,2518,2023-04-15 21:00:00,201.68565063259274,4801.676648555844,5.199077105017176,,80.61351735812853,51.754620515850796,20.818465296256825,,Day,108.0,51.70745427883529,Line 3,985,1.4190069610829563,25.0
2518,2519,2023-04-15 22:00:00,216.2989078446085,5000.590791166131,5.195429555898887,1545.5027252306281,,54.86503298867275,23.351361380635453,28.0,Day,99.0,51.260624364375516,Line 2,978,1.3672801014232352,25.0
2519,2520,2023-04-15 23:00:00,392.8399694728643,15058.415850425718,0.5202357263412581,2223.6270146156558,,83.18043309093049,40.72649856137631,140.0,Day,550.0,97.61921236867815,Line 1,991,9.071457378549326,330.0
2520,2521,2023-04-16 00:00:00,220.62086570636546,4982.353542308266,5.199538769053698,1434.9659488036573,85.25487442642424,48.83114803201169,26.19919250476823,38.0,Night,114.0,46.52694956496535,Line 3,964,1.9984785996110175,27.0
2521,2522,2023-04-16 01:00:00,383.9273293253491,4.5982498234418765,5.522841049003317,1494.657541837561,,53.13359334966938,25.852403950676404,28.0,Night,96.0,47.39627946711888,Line 1,1012,1.6689705352942004,35.0
2522,2523,2023-04-16 02:00:00,193.38604632013676,4944.84767274002,3.7470566622308916,1475.1976957706247,78.8385621394079,39.40916179902219,29.602626780357156,25.0,Day,107.0,49.51395738097217,Line 1,978,3.4367990635250507,25.0
2523,2524,2023-04-16 03:00:00,208.29222564113567,4729.5259267094425,4.878199541498398,1506.1237204232832,77.82903042111691,41.70677297507719,25.452137058530965,34.0,Day,102.0,48.14270139903446,Line 2,975,2.5695372182767144,36.0
2524,2525,2023-04-16 04:00:00,199.26833526453692,5457.594232788754,4.176277613301204,1627.782597158214,92.0528268808103,48.24502395315911,25.436312206116945,25.0,Day,,59.09737667849164,Line 3,994,1.3844387420083497,27.0
2525,2526,2023-04-16 05:00:00,203.8746480015589,5114.196309340907,5.6820540109078586,1462.6046328758669,86.20562275318375,46.815331073504055,28.511965917408368,20.0,Night,94.0,47.71228340275627,Line 1,1020,1.9791151951942088,25.0
2526,2527,2023-04-16 06:00:00,189.8151425626978,5223.2896921867095,4.2953484597448695,1537.2735130647288,81.47808834312355,58.764656839083614,,33.0,Day,96.0,51.10792254730112,Line 1,996,1.937999373073538,28.0
2527,2528,2023-04-16 07:00:00,189.99355153750864,4823.015363824877,4.604764648704979,1483.5973040004012,84.35972758991957,48.51969159826277,26.469288872187267,45.0,Day,94.0,50.012548206240524,Line 1,973,2.256021441387729,29.0
2528,2529,2023-04-16 08:00:00,196.18592072802846,4910.161960270873,4.667208341566541,1480.5190818035385,83.99918538517672,51.858083782995564,19.574925378958515,31.0,Night,108.0,48.97279636083781,Line 2,988,1.5024500046919154,35.0
2529,2530,2023-04-16 09:00:00,203.583721106735,5408.40560547972,4.393986678651916,1562.7901645325,,51.05393510465277,26.532382024741093,25.0,Day,101.0,50.05588180866319,Line 2,958,1.9333842843472653,25.0
2530,2531,2023-04-16 10:00:00,192.2211322521736,5204.814222265161,4.847809141275945,1509.0887934158636,91.77190006539654,42.972248255560224,23.95736698031945,29.0,Day,112.0,45.97345982097365,Line 2,998,1.19058416581649,31.0
2531,2532,2023-04-16 11:00:00,210.69187946584714,5084.312153189902,3.951507233869161,1580.618440157124,,51.450129910979705,24.757086016976174,27.0,Night,,54.15675329848596,Line 1,992,1.7598759789997287,25.0
2532,2533,2023-04-16 12:00:00,198.92698253389432,5268.733037904326,5.763203881362596,1497.4262119021982,83.89401767984643,50.16585143184831,29.440002842672957,24.0,Night,89.0,48.27628183662189,Line 2,953,1.618068731272468,23.0
2533,2534,2023-04-16 13:00:00,217.07305438246345,5392.236348364348,5.211060296321559,1568.2801919351311,79.61907171701557,57.82473163320407,26.136729152387293,32.0,Night,,53.35275908830222,Line 3,990,1.9046565400855096,33.0
2534,2535,2023-04-16 14:00:00,189.4788953871237,,4.619091969212714,1483.2670556536602,83.95106686894556,47.23189209857221,26.207376576566727,33.0,Night,91.0,53.8773642847742,Line 1,954,2.7747185143374615,34.0
2535,2536,2023-04-16 15:00:00,203.4235413840868,5209.903143594623,5.286484790061346,1465.740177118546,81.72855665929842,53.11160289981737,23.554681084592445,29.0,Night,120.0,52.71829235695441,Line 2,996,2.3797372655671998,34.0
2536,2537,2023-04-16 16:00:00,204.59235622092828,5229.1630423468605,5.162161400823926,1521.882785022439,86.5731518050808,52.898908936049104,24.433630910324993,28.0,Night,85.0,46.49893182105865,Line 1,1022,1.7409682985906914,32.0
2537,2538,2023-04-16 17:00:00,202.7114587363105,4934.107198845831,4.528972394066938,,84.27465886945944,45.77225362431061,29.081018959201092,,Day,91.0,53.8683989926914,Line 3,1037,1.8792107845460944,35.0
2538,2539,2023-04-16 18:00:00,199.51077413599026,5039.1353389825945,,,,38.26782877628388,26.3185987273905,36.0,Night,114.0,42.19298923191408,Line 2,1014,1.606951370215592,24.0
2539,2540,2023-04-16 19:00:00,208.47174320087893,,4.893661311033522,1509.9538474119279,91.71300266252356,50.18053147886839,29.993223083912728,28.0,Night,85.0,42.59781184567859,Line 1,988,2.353818028271626,26.0
2540,2541,2023-04-16 20:00:00,187.64232699005527,5063.64551450268,5.566753271150687,1461.9192617708247,79.1302959385911,56.2377008455638,22.392860208566056,23.0,Day,106.0,49.332498938352224,Line 2,960,1.4102136064968123,45.0
2541,2542,2023-04-16 21:00:00,202.82874481594615,5100.606901229725,4.757296435417688,1540.8449918521544,85.72260754874875,51.55162154046502,20.469963249635434,28.0,Day,103.0,,Line 3,989,2.473078156216033,27.0
2542,2543,2023-04-16 22:00:00,190.1358250900322,,4.324272646445971,1466.8085440926798,77.07789238051315,54.57061371348774,24.30825091594778,19.0,Day,109.0,56.05038859360304,Line 1,923,2.6553587396167404,30.0
2543,2544,2023-04-16 23:00:00,194.2083069097073,4453.881841902042,5.48815007634943,1481.8048685490232,85.2691411776654,46.834092295580454,27.90976011913377,28.0,Night,102.0,,Line 1,1005,1.7231107099713965,29.0
2544,2545,2023-04-17 00:00:00,202.68430216669327,5135.3180600084015,4.8848748068406564,1448.7508955491498,87.75353369838258,53.85115885875063,25.72927526806169,27.0,Night,110.0,50.88332525192205,Line 3,981,1.8383284555258719,31.0
2545,2546,2023-04-17 01:00:00,209.48157497742935,5021.614220474234,4.987712611717238,1550.2217982285267,83.35932402905163,40.99490487408302,21.247859163459914,32.0,Day,86.0,50.77891813128286,Line 3,1054,2.208543571285373,21.0
2546,2547,2023-04-17 02:00:00,186.26238312334627,5025.399574718115,5.132977603150698,1521.378626098206,86.96240881178788,52.89143308565104,23.54256200795676,24.0,Night,91.0,58.38510794285267,Line 3,1041,1.3696514793737848,29.0
2547,2548,2023-04-17 03:00:00,216.50809518595705,5440.211857804178,,1613.818188737686,86.59027987047887,41.70555744050153,26.802766239248125,26.0,Night,99.0,39.200854055367735,Line 2,951,1.8343224356161785,28.0
2548,2549,2023-04-17 04:00:00,210.02342141750364,5071.3358417131585,,1563.0120540948228,87.91285866874229,52.98708935663722,27.93635979004821,36.0,Night,110.0,46.05369983194571,Line 3,1027,2.1396802263740082,33.0
2549,2550,2023-04-17 05:00:00,200.43516906827324,4839.015423217766,4.732598151099511,1477.9350788529807,78.98824477193213,47.202934023436974,22.88996955181912,30.0,Night,113.0,43.47525010445734,Line 1,1039,1.3488436671218818,36.0
2550,2551,2023-04-17 06:00:00,189.3248497880925,5137.58437316578,4.802571812448225,1422.4612001786993,90.43172180029116,54.23587425798314,28.929698372323035,23.0,Day,103.0,50.585011181429124,Line 1,972,1.6157902429224265,32.0
2551,2552,2023-04-17 07:00:00,,5017.112224818176,5.624845058698362,1468.6216296503897,83.3980020336707,49.803228618380416,27.09219444389369,27.0,Night,94.0,,Line 1,991,1.9943718554380145,30.0
2552,2553,2023-04-17 08:00:00,204.6230178684434,5223.208938403496,4.612110910127504,1492.1307751874394,76.7341375520458,55.491493808093594,22.921115736999287,20.0,Night,88.0,53.781474979620356,Line 3,976,1.335955176138076,24.0
2553,2554,2023-04-17 09:00:00,204.6146884406015,4880.655351183427,4.587243264504714,1409.8884623496856,,52.17595291397037,30.570282273642164,22.0,Night,104.0,51.70604773255181,Line 2,996,2.9137238981929885,21.0
2554,2555,2023-04-17 10:00:00,193.22241657317198,4837.00588900297,5.699452376550899,1457.5308733417098,78.7069902024782,50.445210067152644,23.380626536100277,24.0,Night,98.0,45.417594255509385,Line 2,992,1.5988729769184444,39.0
2555,2556,2023-04-17 11:00:00,403.8831908824265,14676.012692029719,0.45073850372547053,2326.195126787,41.15957823761901,83.88909472333604,35.89317959329435,165.0,Night,525.0,120.0284565871012,Line 1,1017,11.966381214156032,230.0
2556,2557,2023-04-17 12:00:00,193.73917443105572,4654.169450323415,5.031959138953708,1457.0549789199285,,52.23847359567622,27.563592337502357,25.0,Night,101.0,56.61381361164136,Line 1,1000,1.9993790490508716,25.0
2557,2558,2023-04-17 13:00:00,212.1529934610403,4912.467548364124,5.342309792777047,1456.30269193896,77.34592025336087,58.69321968990789,24.19004971526464,33.0,Night,108.0,55.962605863127415,Line 1,967,1.776101215780764,32.0
2558,2559,2023-04-17 14:00:00,424.7983620370442,15953.797677740202,0.5339085599243688,2288.8802512642806,38.31940044288066,74.75124690486908,44.41938146244615,125.0,Day,430.0,105.94633047743527,Line 2,949,12.06270616479401,250.0
2559,2560,2023-04-17 15:00:00,198.46456804112935,4854.641901883572,4.297445829184229,1472.9136082797572,84.88186120463718,48.95030847105447,28.387479504321274,39.0,Night,102.0,49.95134050150453,Line 2,966,2.6534364871217715,
2560,2561,2023-04-17 16:00:00,194.14853165760698,4728.621263617776,4.6423013773968655,1500.6009126560414,92.10904895567593,45.509156589695216,26.21848992161109,30.0,Day,100.0,53.652330425235114,Line 1,978,2.6549221243556937,29.0
